question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time,max_new_tokens
63,0.6333333333333333,0.47524752475247517,0.21314374889124557,0.7070411,0.7988235,0.7501352,0.3333333333333333,0.9438849,0.9825663566589355,0.0,0.5714285714285714,0.9388382256602195,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
76,0.4936708860759494,0.2479338842975207,0.10288144603284347,0.6211832,0.72613317,0.6695706,0.10416666666666667,0.7657473,0.9521339535713196,0.0,0.5,0.0,0.6388888888675925,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
87,0.2833333333333333,0.1818181818181818,0.054271764391516396,0.58091515,0.77219415,0.6630348,0.16129032258064516,0.84746027,0.9468393325805664,0.0,1.0,0.9541718344454778,0.499999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
92,0.5675675675675675,0.40650406504065045,0.0,0.7662655,0.69695646,0.72996944,0.09302325581395349,0.6322446,0.9670470356941223,0.0,0.7142857142857143,0.9276489881523069,0.5666666666525,0.7777777777777778,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
95,0.94,0.2376237623762376,0.1089191401353215,0.6435243,0.6596948,0.6515092,0.11627906976744186,0.50855446,0.9629133343696594,0.0,0.6666666666666666,0.8838381757603105,0.8874999999778125,0.6666666666666666,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
103,0.7027027027027027,0.6349206349206349,0.16830642188500944,0.8135386,0.8871697,0.8487602,0.4444444444444444,0.93743753,0.984886109828949,0.0,0.6666666666666666,0.9830040152131538,0.999999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
110,0.7678571428571429,0.30303030303030304,0.06061237261808067,0.67691493,0.64302135,0.65953296,0.13157894736842105,0.854337,0.9539079070091248,0.0,0.4,0.978319569453857,0.7961904761745524,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
0,0.8148148148148148,0.351219512195122,0.13639258069022797,0.69338644,0.71027005,0.7017267,0.2033898305084746,0.70928526,0.978739321231842,0.0,1.0,0.9461617770110613,0.94999999997625,0.3333333333333333,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
7,0.7252747252747253,0.3121387283236995,0.13875024700233993,0.636314,0.661947,0.6488775,0.125,0.77794385,0.9349985122680664,0.0,0.25,0.9425819592253819,0.99999999998,0.25,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
11,0.6944444444444444,0.2094240837696335,0.05045319201750326,0.574494,0.6443672,0.60742784,0.09836065573770492,0.6404041,0.945498526096344,0.5,0.6153846153846154,0.945236269333032,0.8766666666491334,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
19,0.6048387096774194,0.18181818181818182,0.03688310591485961,0.5512898,0.65396404,0.59825355,0.08108108108108109,0.6349251,0.9482983350753784,0.4,0.1111111111111111,0.0,0.6791666666496875,0.6666666666666666,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
27,0.8131868131868132,0.29069767441860467,0.18891436923654012,0.701872,0.6849866,0.69332653,0.22,0.84447944,0.9821119904518127,0.3333333333333333,1.0,1.0,0.99999999998,0.25,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
28,0.8571428571428571,0.2857142857142857,0.19265341196064403,0.6428866,0.65952945,0.65110165,0.19642857142857142,0.80900395,0.9799900054931641,0.5714285714285715,0.8333333333333334,0.9999986515568393,0.99999999998,0.3333333333333333,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
33,0.9807692307692307,0.3813953488372093,0.24799493616968257,0.7017689,0.68635046,0.693974,0.2692307692307692,0.80997443,0.9848017692565918,0.0,1.0,0.9687014932567842,0.99999999998,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
53,0.609375,0.3069767441860465,0.14184979728501362,0.64812577,0.675586,0.6615711,0.16216216216216217,0.6346642,0.9773616194725037,0.0,0.875,0.8555973367230999,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
63,0.4939759036144578,0.3464566929133858,0.17473225525643102,0.667214,0.7801829,0.71928984,0.23170731707317074,0.87730193,0.9843006134033203,0.33333333333333337,0.9,0.9620836144066534,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
76,0.674074074074074,0.19827586206896555,0.0,0.6114328,0.6467236,0.62858325,0.125,0.8059459,0.9697354435920715,0.2222222222222222,0.7142857142857143,0.9232893649001225,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
87,0.9204545454545454,0.39999999999999997,0.1333409335448104,0.72327244,0.72563285,0.7244507,0.2542372881355932,0.8170707,0.986457347869873,0.6666666666666666,1.0,0.9999983130214675,0.7345238095115675,0.6,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
92,0.5724137931034483,0.33333333333333326,0.14378722134473537,0.6467567,0.7462014,0.6929293,0.1566265060240964,0.7562541,0.977421224117279,0.0,1.0,0.9944395838992287,0.5666666666525,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
95,0.6524822695035462,0.22406639004149378,0.10966309768276504,0.5820885,0.65671533,0.61715406,0.1518987341772152,0.6859125,0.9576886296272278,0.0,0.8,1.0,0.8874999999778125,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
103,0.9176470588235294,0.5,0.3106766096232096,0.760815,0.76065135,0.7607332,0.34545454545454546,0.8988632,0.9883591532707214,0.7058823529411765,0.8333333333333334,0.9830040152131531,0.999999999975,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
110,0.7846153846153846,0.2869198312236287,0.15258183259892252,0.5954375,0.63910013,0.61649674,0.20833333333333334,0.7409749,0.9770898818969727,0.28571428571428575,0.5555555555555556,0.9809757282567909,0.7961904761745524,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,287.628034,300
